registration_date,total_usage_time,pets,carpet_score,sent_for_repair,failure_date,battery_status,impact_status,ir_status,had_failure,time_to_failure,type_of_failure
2016-06-13,926,0,3,1,2018-01-20,1,0,0,1,586,Battery
2016-06-14,2158,1,4,1,2019-08-04,1,0,0,1,1146,Battery
2016-06-15,381,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-06-16,1011,0,2,1,2019-12-28,1,0,0,1,1290,Battery
2016-06-17,1550,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-06-17,774,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-06-17,1005,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2016-06-17,1367,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-06-17,1443,0,4,1,2019-11-06,1,0,0,1,1237,Battery
2016-06-17,652,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-06-17,1525,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-06-18,1289,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-06-18,1753,1,3,1,2019-05-18,1,0,0,1,1064,Battery
2016-06-18,2052,0,5,1,2019-09-13,1,0,0,1,1182,Battery
2016-06-19,1563,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2016-06-19,1469,0,2,1,2019-07-17,1,0,0,1,1123,Battery
2016-06-19,491,0,3,1,2017-07-03,0,0,1,1,379,Ir
2016-06-19,1346,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-06-19,1496,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-06-20,926,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2016-06-20,2573,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-06-21,884,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2016-06-21,1320,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-06-21,88,0,2,1,2016-09-25,0,0,1,1,96,Ir
2016-06-22,2636,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-06-23,1184,1,4,1,2017-11-14,1,0,0,1,509,Battery
2016-06-23,1524,1,1,1,2019-01-30,1,0,0,1,951,Battery
2016-06-24,2328,1,3,1,2019-08-10,0,1,0,1,1142,Impact
2016-06-24,886,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-06-24,869,0,8,0,1970-01-01,0,0,0,0,-1,Censored
2016-06-25,1496,0,2,1,2019-06-10,0,0,1,1,1080,Ir
2016-06-25,1837,0,2,1,2019-07-15,1,0,0,1,1115,Battery
2016-06-26,1435,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-06-26,1622,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-06-26,1424,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-06-26,2115,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2016-06-26,923,0,3,1,2019-01-11,1,0,0,1,929,Battery
2016-06-27,3341,1,3,1,2019-12-30,0,1,0,1,1281,Impact
2016-06-27,915,0,2,1,2018-12-05,1,0,0,1,891,Battery
2016-06-27,1022,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-06-28,716,0,4,1,2017-11-25,0,0,1,1,515,Ir
2016-06-28,322,0,1,1,2017-07-12,0,0,1,1,379,Ir
2016-06-28,1503,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-06-28,2540,1,1,1,2019-12-26,1,0,0,1,1276,Battery
2016-06-29,1060,1,1,1,2018-01-06,0,0,1,1,556,Ir
2016-06-29,3154,1,2,1,2019-05-03,0,1,0,1,1038,Impact
2016-06-29,1294,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-06-29,652,0,2,1,2018-05-10,0,0,1,1,680,Ir
2016-06-29,1151,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-06-30,2029,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-01,1295,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-01,1737,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-01,1354,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-02,1349,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-02,1839,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-03,2462,1,3,1,2019-02-21,1,0,0,1,963,Battery
2016-07-03,1673,0,2,1,2019-11-10,1,0,0,1,1225,Battery
2016-07-03,2716,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-06,2314,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-06,1413,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-07,2263,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-08,1498,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-08,864,0,4,1,2018-11-22,0,0,1,1,867,Ir
2016-07-09,766,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-09,1981,1,2,1,2019-01-16,1,0,0,1,921,Battery
2016-07-09,1156,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-09,783,1,3,1,2017-06-28,1,0,0,1,354,Battery
2016-07-09,1163,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-10,1989,1,4,1,2019-04-09,1,0,0,1,1003,Battery
2016-07-10,1978,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-10,2572,1,2,1,2019-07-14,1,0,0,1,1099,Battery
2016-07-11,917,0,3,1,2018-12-28,1,0,0,1,900,Battery
2016-07-11,262,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-11,476,1,3,1,2017-02-28,0,0,1,1,232,Ir
2016-07-11,1366,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-12,1234,1,3,1,2018-09-20,1,0,0,1,800,Battery
2016-07-12,2932,1,6,1,2019-05-21,1,0,0,1,1043,Battery
2016-07-12,2119,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-14,1445,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-14,2988,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-14,1449,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-14,910,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-14,1373,0,4,1,2019-08-26,1,0,0,1,1138,Battery
2016-07-14,1316,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-14,1379,1,3,1,2018-04-25,1,0,0,1,650,Battery
2016-07-15,1171,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-16,905,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-16,2543,1,2,1,2019-02-05,1,0,0,1,934,Battery
2016-07-16,1450,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-16,1420,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-17,1016,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-18,2124,1,1,1,2018-09-10,1,0,0,1,784,Battery
2016-07-18,1592,1,3,1,2018-10-23,1,0,0,1,827,Battery
2016-07-18,970,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-18,1692,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-18,1106,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-19,2846,1,2,1,2019-12-25,1,0,0,1,1254,Battery
2016-07-19,1009,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-19,449,0,2,1,2017-08-28,0,0,1,1,405,Ir
2016-07-20,1008,1,1,1,2018-10-13,1,0,0,1,815,Battery
2016-07-20,1728,1,2,1,2018-12-06,1,0,0,1,869,Battery
2016-07-20,1291,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-20,2597,1,3,1,2019-06-18,1,0,0,1,1063,Battery
2016-07-21,846,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-21,332,0,2,1,2017-06-14,0,0,1,1,328,Ir
2016-07-21,1075,0,3,1,2019-06-02,1,0,0,1,1046,Battery
2016-07-22,1301,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-22,1959,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-23,941,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-23,1561,1,4,1,2017-12-11,1,0,0,1,506,Battery
2016-07-23,1112,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-23,1834,0,4,1,2019-08-25,1,0,0,1,1128,Battery
2016-07-23,2756,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-23,942,0,4,1,2019-03-31,1,0,0,1,981,Battery
2016-07-24,1259,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-24,970,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-24,1166,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-24,1158,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-24,739,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-25,839,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-25,1001,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-26,1013,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-26,846,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-26,1946,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-26,1066,0,7,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-27,1790,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-27,1318,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-27,1673,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-27,1575,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-29,337,0,1,1,2018-04-29,1,0,0,1,639,Battery
2016-07-29,742,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-29,822,1,2,1,2019-01-25,1,0,0,1,910,Battery
2016-07-30,1641,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-30,1949,1,4,1,2018-09-06,1,0,0,1,768,Battery
2016-07-30,884,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-30,1994,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-07-31,341,0,4,1,2017-07-26,0,0,1,1,360,Ir
2016-07-31,2154,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-01,1356,0,5,1,2019-05-30,1,0,0,1,1032,Battery
2016-08-01,2590,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-01,2397,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-01,1128,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-01,946,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-01,1262,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-02,2857,1,5,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-02,2626,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-03,917,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-03,833,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-05,2372,1,3,1,2019-06-13,1,0,0,1,1042,Battery
2016-08-05,956,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-05,315,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-05,1401,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-05,1358,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-06,2008,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-06,703,0,5,1,2019-06-26,1,0,0,1,1054,Battery
2016-08-07,1297,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-07,984,0,1,1,2019-09-15,0,0,1,1,1134,Ir
2016-08-07,1174,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-08,1380,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-08,1473,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-08,1444,1,2,1,2019-04-03,1,0,0,1,968,Battery
2016-08-09,1656,1,4,1,2018-10-29,1,0,0,1,811,Battery
2016-08-09,2504,1,3,1,2019-02-14,1,0,0,1,919,Battery
2016-08-11,975,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-11,960,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-11,2005,1,1,1,2018-06-07,0,1,0,1,665,Impact
2016-08-11,2048,1,2,1,2018-11-27,1,0,0,1,838,Battery
2016-08-11,1830,1,2,1,2019-03-04,1,0,0,1,935,Battery
2016-08-12,239,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-12,1313,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-13,942,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-13,1359,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-14,1296,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-14,1068,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-16,1002,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-16,1306,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-16,1856,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-16,1071,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-17,1169,1,2,1,2017-11-26,1,0,0,1,466,Battery
2016-08-17,1313,0,7,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-17,1572,1,5,1,2018-05-09,1,0,0,1,630,Battery
2016-08-17,1253,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-18,3015,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-18,3236,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-18,276,0,2,1,2017-04-19,1,0,0,1,244,Battery
2016-08-18,770,0,1,1,2018-04-06,0,0,1,1,596,Ir
2016-08-19,68,0,1,1,2016-10-14,0,0,1,1,56,Ir
2016-08-19,2965,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-19,1128,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-19,1401,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-20,2111,1,2,1,2018-10-25,1,0,0,1,796,Battery
2016-08-20,2740,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-21,899,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-21,2269,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-21,1615,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-22,1433,0,2,1,2019-05-06,1,0,0,1,987,Battery
2016-08-22,1956,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-23,1301,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-23,99,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-24,644,0,3,1,2018-05-25,0,0,1,1,639,Ir
2016-08-25,978,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-26,2119,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-26,1255,0,2,1,2019-05-24,1,0,0,1,1001,Battery
2016-08-26,77,0,2,1,2016-11-06,0,0,1,1,72,Ir
2016-08-26,1247,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-26,1615,1,3,1,2019-11-20,1,0,0,1,1181,Battery
2016-08-28,1190,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-28,1533,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-28,1067,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-28,1469,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-28,1071,0,6,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-29,1187,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-29,1240,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-29,807,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-29,2294,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-30,1680,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-30,1042,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-30,1317,0,2,1,2019-10-31,1,0,0,1,1157,Battery
2016-08-30,913,0,3,1,2018-09-16,0,0,1,1,747,Ir
2016-08-30,1027,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-31,172,0,2,1,2017-04-04,0,0,1,1,216,Ir
2016-08-31,1524,1,1,1,2019-04-17,1,0,0,1,959,Battery
2016-08-31,1638,0,4,1,2019-11-28,1,0,0,1,1184,Battery
2016-08-31,1355,0,2,1,2019-11-04,1,0,0,1,1160,Battery
2016-08-31,2166,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-08-31,814,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-01,1713,1,3,1,2018-09-15,1,0,0,1,744,Battery
2016-09-02,626,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-02,1237,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-03,1103,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-03,2123,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-03,3279,1,3,1,2019-11-25,1,0,0,1,1178,Battery
2016-09-03,1409,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-04,2471,1,7,1,2019-07-13,1,0,0,1,1042,Battery
2016-09-04,1340,0,3,1,2019-04-01,1,0,0,1,939,Battery
2016-09-04,1130,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-04,1199,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-04,3029,1,2,1,2019-12-27,0,1,0,1,1209,Impact
2016-09-05,2289,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-05,1154,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-06,727,0,1,1,2018-05-03,1,0,0,1,604,Battery
2016-09-06,870,1,1,1,2018-12-12,1,0,0,1,827,Battery
2016-09-06,810,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-07,1528,1,7,1,2019-04-09,1,0,0,1,944,Battery
2016-09-07,1276,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-07,2017,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-07,1038,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-07,1983,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-08,1957,1,1,1,2019-11-27,1,0,0,1,1175,Battery
2016-09-09,449,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-09,568,0,2,1,2017-12-23,0,0,1,1,470,Ir
2016-09-09,338,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-09,1278,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-09,1392,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-10,2722,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-10,1434,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-10,998,0,5,1,2019-09-09,1,0,0,1,1094,Battery
2016-09-10,966,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-11,832,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-11,1197,0,2,1,2019-11-03,1,0,0,1,1148,Battery
2016-09-11,1116,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-12,1201,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-12,1917,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-12,2598,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-12,1494,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-12,2809,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-12,2233,1,6,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-12,2067,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-14,1421,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-14,1580,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-15,1184,1,3,1,2017-10-23,1,0,0,1,403,Battery
2016-09-15,650,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-16,1484,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-16,2869,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-17,1668,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-17,1196,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-17,3148,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-18,1083,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-18,1341,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-18,1709,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-19,1466,1,6,1,2018-08-13,1,0,0,1,693,Battery
2016-09-19,2533,1,1,1,2019-04-01,1,0,0,1,924,Battery
2016-09-21,1458,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-22,2338,1,2,1,2019-09-28,0,0,1,1,1101,Ir
2016-09-22,2031,1,5,1,2019-03-24,1,0,0,1,913,Battery
2016-09-22,2195,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-22,869,0,6,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-23,1434,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-23,530,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-23,1002,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-24,671,0,3,1,2017-12-02,0,0,1,1,434,Ir
2016-09-24,1415,1,5,1,2018-06-16,1,0,0,1,630,Battery
2016-09-25,1165,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-25,2161,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-25,1375,0,6,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-25,1950,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-27,1146,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-27,1191,1,5,1,2018-04-17,1,0,0,1,567,Battery
2016-09-27,2866,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-27,1519,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-27,503,0,5,1,2018-07-16,1,0,0,1,657,Battery
2016-09-27,966,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-28,1621,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-28,595,0,4,1,2018-06-28,1,0,0,1,638,Battery
2016-09-28,888,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-28,1152,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-29,979,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-30,806,0,7,0,1970-01-01,0,0,0,0,-1,Censored
2016-09-30,1973,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-01,1061,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-01,1201,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-01,1049,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-02,1099,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-02,632,1,4,1,2018-02-08,1,0,0,1,494,Battery
2016-10-02,2355,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-03,1451,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-03,1574,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-03,1302,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-03,988,0,3,1,2019-08-05,1,0,0,1,1036,Battery
2016-10-03,1904,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-04,1224,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-04,1084,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-04,1137,0,2,1,2019-02-17,1,0,0,1,866,Battery
2016-10-04,1472,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-04,646,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-05,1290,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-05,1136,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-06,1551,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-06,1574,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-06,2615,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-06,430,0,5,1,2018-01-02,1,0,0,1,453,Battery
2016-10-07,1750,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-07,3102,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-07,1143,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-07,2439,1,2,1,2019-02-01,1,0,0,1,847,Battery
2016-10-07,2380,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-07,1758,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-07,1087,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-08,1236,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-08,1086,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-09,612,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-10,542,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-11,1105,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-11,625,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-11,1933,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-12,1500,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-12,1154,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-13,1207,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-14,1363,1,1,1,2019-03-09,1,0,0,1,876,Battery
2016-10-14,2597,1,2,1,2019-04-24,1,0,0,1,922,Battery
2016-10-15,1310,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-15,1845,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-16,1194,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-16,1130,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-17,2513,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-17,585,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-17,1620,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-17,836,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-17,1102,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-18,1977,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-18,445,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-18,964,0,3,1,2019-11-06,1,0,0,1,1114,Battery
2016-10-19,3155,1,6,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-20,63,0,5,1,2016-12-14,0,0,1,1,55,Ir
2016-10-20,412,0,1,1,2017-12-05,0,0,1,1,411,Ir
2016-10-20,968,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-20,1791,1,3,1,2018-03-10,0,0,1,1,506,Ir
2016-10-21,2144,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-21,1288,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-21,1022,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2016-10-22,1284,0,3,0,1970-01-01,0,0,0,0,-1,Censored
